"nurseryid"	"X1.Butanol"	"X1.Butanol..2.methyl."	"X1.Butanol..2.methyl...acetate"	"X1.Dodecanol"	"X1.Heptanol"	"X1.Hexanol"	"X1.Hexanol..2.ethyl."	"X1.Octanol"	"X1.Octen.3.ol"	"X1.Octen.3.one"	"X1.Pentanol"	"X1.Penten.3.one"	"X1.Penten.3.one..2.methyl."	"X1.Propanol"	"X1.Propanol..2.methyl."	"X1.3.Dioxolane..2.4.5.trimethyl."	"X1.3.6.10.Dodecatetraene..3.7.11.trimethyl"	"X2.Buten.1.one..1..2.6.6.trimethyl.1.3.cyclohexadien.1.yl.."	"X2.Dodecanone"	"X2.Heptanone"	"X2.Heptenal"	"X2.Hexen.1.ol..acetate...Z.."	"X2.Hexenal"	"X2.Octenal...E.."	"X2.Pentenal...E.."	"X2.Propenal"	"X2.2.7.7.Tetramethyloctane"	"X2.4.Heptadienal...E.E.."	"X2.4.Hexadienal.294"	"X2.4.Hexadienal.430"	"X3.Hexen.1.ol..acetate"	"X3.Hexenal"	"X3.Methyl.3.buten.1.ol..acetate"	"X4.Oxohex.2.enal.571"	"X4.Oxohex.2.enal.684"	"X5.Hepten.2.ol..6.methyl."	"X5.Hepten.2.one..6.methyl."	"X5.Hexen.1.ol"	"X5.Hexene.1.ol..acetate"	"X5.9.Undecadien.2.one..6.10.dimethyl"	"à.Farnesene"	"Acetic.acid"	"Acetic.acid..butyl.ester"	"Acetic.acid..hexyl.ester"	"Acetic.acid..methyl.ester"	"Acetic.acid..pentyl.ester"	"Acetone"	"Benzaldehyde"	"Benzene"	"Benzophenone"	"Benzothiazole"	"Butanal"	"Butanal..2.methyl."	"Butane..1.methoxy.2.methyl."	"Butanoic.acid..2.methyl...2.methylbutyl.ester"	"Butanoic.acid..2.methyl...ethyl.ester"	"Butanoic.acid..2.methyl...hexyl.ester"	"Butanoic.acid..2.methyl...methyl.ester"	"Butanoic.acid..2.methyl...pentyl.ester"	"Butanoic.acid..2.methylbutyl.ester"	"Butanoic.acid..2.methylpropyl.ester"	"Butanoic.acid..3.hydroxy...ethyl.ester"	"Butanoic.acid..butyl.ester"	"Butanoic.acid..ethyl.ester"	"Butanoic.acid..hexyl.ester"	"Butanoic.acid..methyl.ester"	"Butanoic.acid..pentyl.ester"	"Butanoic.acid..propyl.ester"	"Butyl.2.methylbutanoate"	"Butyrolactone"	"Cyclopropane..nonyl."	"Decanal"	"Estragole"	"Ethanol"	"Ethyl.Acetate"	"Furan..2.methyl."	"Furan..2.pentyl."	"Furan..tetrahydro.2.2.5.5.tetramethyl."	"Heptanal"	"Heptane..2.2.4.6.6.pentamethyl"	"Hexamethylene.diacrylate"	"Hexanal"	"Hexane..1.methoxy."	"Hexanoic.acid..2.ethyl."	"Hexanoic.acid..butyl.ester"	"Hexanoic.acid..ethyl.ester"	"Hexanoic.acid..hexyl.ester"	"Hexanoic.acid..methyl.ester"	"Hexanoic.acid..propyl.ester"	"Isobutyl.acetate"	"Isopropyl.Alcohol"	"Methylene.chloride"	"n.Propyl.acetate"	"Octanal"	"Octane..2.2.6.trimethyl."	"Pentanal"	"Pentane..1.chloro."	"Pentanoic.acid..ethyl.ester"	"Phenol"	"Propanal"	"Propanoic.acid..2.methyl...butyl.ester"	"Propanoic.acid..2.methyl...ethyl.ester"	"Propanoic.acid..2.methyl...hexyl.ester"	"Propanoic.acid..butyl.ester"	"Propanoic.acid..ethyl.ester"	"Propanoic.acid..hexyl.ester"	"Propanoic.acid..propyl.ester"	"Tetrahydrofuran"	"Toluene"
"2110"	"18.5987266988737"	"23.4843836707065"	"0"	"0"	"0.022741844204517"	"11.8680516254723"	"0.034559458172856"	"0"	"0.00702764628241382"	"0.145899469564874"	"0.942312543052566"	"0.0446453385823449"	"0"	"0.286181811844581"	"0.244210203836414"	"0"	"0"	"0.0295981515945615"	"0"	"0"	"0.14074462708567"	"0"	"4.79770270133925"	"0.0769759235835878"	"0"	"0"	"0"	"0"	"0.159607498186174"	"0.10901895642874"	"0"	"4.56392050535801"	"0"	"0"	"0"	"0"	"0.210845898644056"	"0"	"0"	"0"	"2.92443844778704"	"0"	"0.170533562885868"	"0"	"0"	"0"	"0.064651997684907"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.72037089183361"	"0.526875349121338"	"0.0528921693173136"	"0"	"0"	"0.580265575283172"	"0"	"0.321124672892224"	"5.36834101209187"	"0.128714215349507"	"0.194895238374775"	"0"	"0.665196649902728"	"0.064665756161275"	"0.0265777074159105"	"0"	"0.0245542941580592"	"0"	"0.426612745669061"	"0"	"0"	"0"	"0"	"0.0558456555776405"	"0"	"0"	"11.4874536454"	"0"	"0"	"0"	"0"	"0.043649224893303"	"0"	"0"	"0"	"0"	"0.010276664615125"	"0"	"0.0370121358933883"	"0"	"0.204955436295044"	"0.125991871492162"	"0"	"0"	"0.0304722734598074"	"0"	"0"	"0"	"0.025019330659297"	"0"	"0"	"0"	"0"	"0"
"2135"	"28.4811483170383"	"3.1646017699115"	"0"	"0"	"0"	"39.5546527804614"	"0.0253449008772269"	"0.0299841558140434"	"0"	"0.208178111836766"	"0.77363005758009"	"0.071905553193956"	"0"	"0.113777679019979"	"0.159516172662983"	"0.21952602697376"	"0"	"0.0117488503304092"	"0"	"0"	"0.211221354871121"	"0"	"4.09760115160181"	"0.11481334776056"	"0.00448342157127951"	"0"	"0"	"0"	"0"	"0.231334776055957"	"0"	"9.19780403447077"	"0"	"0"	"0"	"0"	"0.239238512965181"	"0"	"0"	"0"	"2.7480938671407"	"0"	"0.549285079414152"	"0.0111324728523399"	"0.0929850832785872"	"0"	"0.0384868802411408"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.31378927232678"	"0.017848861923716"	"0.14132144375314"	"0"	"0"	"0"	"0.0832119256482591"	"0.0830515515708931"	"53.2481924102485"	"0.236856088418287"	"3.16787687908181"	"0"	"0.128325346833095"	"0"	"0.033594504772578"	"0"	"0.0463210573095799"	"0"	"4.9037842485605"	"7.50642365807474"	"0"	"0"	"0"	"0.040650964176682"	"0"	"0"	"8.39688043436256"	"0"	"0"	"0"	"1.2660490010434"	"0.144465162113073"	"0.210551841403563"	"0"	"0"	"0"	"0"	"0"	"0.0296701704216099"	"0"	"0.161870580051783"	"0.211478339838467"	"0"	"0"	"0"	"0"	"0.230460447501642"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2139"	"6.2852984032086"	"2.18839334444928"	"0"	"0"	"0.120355710444488"	"57.3244405722211"	"0.0456465027314196"	"0.110287262221288"	"0"	"0.13544536409748"	"0.746786638826716"	"0"	"0"	"0.0176643483398677"	"0.0562006479297792"	"10.0702848587723"	"0.108036031705497"	"0"	"0"	"0"	"0.0577749069915328"	"0"	"2.04188109937761"	"0.0344243990125831"	"0"	"0"	"0"	"0"	"0.0525604242087395"	"0.0655520672164556"	"0"	"0"	"0"	"0"	"0"	"0.0946678483624"	"0.0868436205955546"	"0"	"0"	"0"	"8.28303014826276"	"0"	"0.232642842478957"	"0.0393364478025967"	"0.0349741879597222"	"0"	"0.0239283371638301"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60.353668514318"	"0.170029993040012"	"0.844999574389249"	"0"	"0"	"0"	"1.77648826065404"	"0.117182156394426"	"65.2828053256423"	"0.126727854471166"	"6.04522790203943"	"0"	"0.240620290116317"	"0"	"0.0474611066880974"	"0"	"0"	"0"	"13.5171521132826"	"5.31199170810113"	"0"	"0"	"0"	"0"	"0"	"0"	"3.64599299995494"	"0"	"0"	"0"	"17.6587072448964"	"0.0551922008081597"	"0.945943428820357"	"0"	"0"	"0"	"0"	"0"	"0.0970963332381968"	"0"	"0.0162152689108871"	"0"	"1.579772974218"	"0"	"0.0126251170429566"	"0"	"3.1484129726157"	"0"	"0"	"5.68465748348881"	"0"	"0"	"0.0410258721265015"	"0"
"2145"	"7.23493803851632"	"4.86919043341462"	"0"	"0"	"0.0913845872517794"	"17.4484310977179"	"0.0815561489714874"	"0.16520108850873"	"0.00751785510617862"	"0.223214041649504"	"0.35846794375724"	"0.0556677767294027"	"0"	"0.156512247608401"	"0.0968356142561841"	"8.03775093057693"	"0"	"0.0596049961306474"	"0"	"0"	"0.263098064758163"	"0"	"3.6982517690152"	"0.0755018611538683"	"0"	"0"	"0"	"0"	"0.113084067222106"	"0.205490898773778"	"0"	"8.13048060092318"	"0"	"0"	"0.00242605106414265"	"0.019517372497528"	"0.2525541968572"	"0"	"0"	"0"	"1.27267483016794"	"0"	"0"	"0"	"0.0637938884024051"	"0"	"0.0432010149863182"	"0"	"0"	"0"	"0"	"0"	"0.0305768398747857"	"0"	"0"	"5.92340378602716"	"0"	"0.371241991477056"	"0"	"0"	"0"	"1.80292317567803"	"0"	"41.9344010421331"	"0"	"1.63499421717955"	"0"	"0.0152436466739121"	"0"	"0.0333339303101797"	"0"	"0"	"0"	"15.4074828848309"	"5.06913557438441"	"0"	"0"	"0"	"0.022609084165252"	"0"	"0"	"18.3737012218859"	"0"	"0"	"0"	"3.65071858731399"	"0.0113667533539887"	"0.524578636460895"	"0"	"0"	"0"	"0"	"0"	"0.0394730516796572"	"0"	"0.37367859960543"	"0.0203506264957805"	"0.185826010155519"	"0"	"0"	"0"	"0.926705696384488"	"0"	"0"	"3.55688513819857"	"0"	"0"	"0"	"0"
"2146"	"18.8976004003454"	"18.0848686663495"	"0"	"0"	"0.339581476906462"	"35.4834180078269"	"0.0430450378636907"	"0.781589256344653"	"0"	"0.173550899145211"	"1.28471102047517"	"0.0698616494268277"	"0"	"0"	"0.0641066849169293"	"0"	"0"	"0.0890966218882494"	"0"	"0"	"0.169870847084491"	"0"	"11.2207002681167"	"0.0602931184707757"	"0"	"0"	"0"	"0"	"0.36270913544985"	"0.317984288818319"	"0"	"10.1242801349385"	"0"	"0"	"0"	"0.016310512922709"	"0.161132083309021"	"0"	"0"	"0"	"0.811994932387326"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.843779268084029"	"3.12465001923596"	"0.383695618849066"	"0.0419215390351558"	"0.0410126522187618"	"0.624189641855079"	"0"	"2.53176010530824"	"14.564951781527"	"2.15707819096909"	"1.78239726562539"	"0"	"1.24468439671772"	"0.728926237752528"	"0.0357630643826146"	"0"	"0.0205048426162094"	"0.00176070859545834"	"0.0268146335722417"	"0"	"0"	"0"	"0"	"0.087034566379891"	"0"	"0"	"17.0318238955146"	"0"	"0"	"0.71945265035945"	"0.281254481385622"	"0.826329432405623"	"0.408325561477441"	"0"	"0"	"0"	"0"	"0"	"0.0287926244675496"	"0"	"0"	"0.176730519509419"	"0"	"0.00225411842429289"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0417484648318164"	"0"
"2149"	"18.7259011209047"	"4.44279127147589"	"0"	"0"	"0"	"15.6784505370584"	"0.0597042430909051"	"0.0188794008091445"	"0.0054729446498975"	"0.228611477934724"	"0.572104472638141"	"0.0625401636049229"	"0.245837069205054"	"0"	"0.137515408978887"	"18.905984938111"	"0"	"0.0277557365324808"	"0"	"0"	"0.283234935485195"	"0"	"2.45204477507904"	"0.0771504059567699"	"0"	"0"	"0"	"0"	"0"	"0.121326790664188"	"0"	"4.64095050125134"	"0"	"0"	"0"	"0.0268161588268265"	"0.166161070736642"	"0"	"0"	"0"	"0.89424594592272"	"0"	"0.232839577610169"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.244744714636692"	"0.232172133691213"	"0"	"0"	"0"	"0"	"0.13916348938535"	"0.0378819779638473"	"3.47460036914709"	"0"	"0.0583636261206422"	"0"	"0"	"0"	"0.0311588411493021"	"0"	"0"	"0"	"21.6822432226751"	"2.62568809266681"	"0"	"0"	"0"	"0.130600346230565"	"0"	"0"	"9.76449542099097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0422380282618099"	"0"	"0.764765645066883"	"0.0117065271050026"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0502549941324136"	"0"
"2153"	"27.3066026165168"	"8.33904538021259"	"0"	"0"	"0.086949100572363"	"37.8171964431725"	"0.103206255110384"	"0.256665985282093"	"0.0124959116925593"	"0.301441128372854"	"0.752901676206051"	"0.088619174161897"	"0.256730376124285"	"0.0852253679476697"	"0.0597250613246116"	"0.509563573180703"	"0.00881858135731807"	"0.0762959934587081"	"0"	"0"	"0.425248364677024"	"0"	"5.21276573998365"	"0.14051001635323"	"0"	"0"	"0"	"0"	"0"	"0.212025756336877"	"0"	"7.92148507767784"	"0"	"0"	"0"	"0.0617058462796402"	"0.41698896156991"	"0.0504170073589534"	"0"	"0.012733033524121"	"5.22417825020442"	"0"	"0.362643090760425"	"0.0244981602616517"	"0"	"0"	"0.048528209321341"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6.86584525756337"	"0.072000204415372"	"0.155734873262469"	"0"	"0"	"0"	"0.290722608340147"	"0.255179885527392"	"52.3523783728536"	"0.159939697465249"	"1.00920584627964"	"0"	"0.136254088307441"	"0.0125235077677841"	"0.0198834832379395"	"0.0315944399018806"	"0"	"0.00284198691741619"	"7.25805396565822"	"0"	"0"	"0"	"0"	"0.238788838920687"	"0"	"0"	"15.2614779231398"	"0"	"0"	"0.142799468520033"	"1.04848119378577"	"0.0911140637775961"	"0"	"0"	"0"	"0"	"0"	"0"	"0.037590964840556"	"0"	"0.953097914963205"	"0.262887367130008"	"0.0176747751430908"	"0"	"0"	"0"	"0.337709525756337"	"0"	"0"	"0"	"0"	"0"	"0.0215883074407195"	"0"
"2170"	"15.9536629898657"	"21.3607015130129"	"0.370406642031307"	"0"	"0.117810611707611"	"21.1072678936767"	"0.202129557673703"	"0.254609217642301"	"0"	"0.174272040981397"	"0.70368677937608"	"0.0628816233961905"	"0"	"0"	"0.0265728831300652"	"0"	"0"	"0.0401259654576309"	"0"	"0"	"0.24030478327756"	"0"	"5.27058585634308"	"0.085859316765261"	"0"	"0.0122625013877214"	"0"	"0"	"0"	"0.0988791175677605"	"0"	"3.42871968819882"	"0"	"0"	"0"	"0"	"0.26524511125561"	"0"	"0"	"0.0182901685883305"	"3.73025371512854"	"0"	"1.22181438630993"	"0.149654853853108"	"0"	"0"	"0.0574417553486749"	"0"	"0.00839799454427228"	"0"	"0.00235813521957718"	"0"	"0"	"0.0784865509967805"	"0"	"6.12202531996892"	"0.623639041758521"	"0.0958023408878245"	"0"	"0.0339169032401313"	"0.513162537864971"	"0.0115309739425563"	"1.48813696414128"	"49.6312100534471"	"1.26692524542845"	"0.679196469636655"	"0"	"1.45365605125847"	"0.304515645568014"	"0.0331615862845543"	"0.169720314655924"	"0.0974130889886286"	"0"	"0.602297868459867"	"0.496300731130953"	"0"	"0"	"0"	"0.184035652546271"	"0"	"0"	"8.17877519705644"	"0"	"0"	"0.55478724247855"	"0.660638669056191"	"0.62411780565556"	"0"	"0.0544561717919845"	"0"	"0"	"0.00747783610613294"	"0"	"0.11193955878388"	"0"	"0.89290854519214"	"0.0727374193139105"	"0.0755267394097029"	"0"	"0.0232978605300303"	"0"	"0.274805520752383"	"0"	"0.0247777663235691"	"0"	"0"	"0"	"0.0246578275419092"	"0"
"2188"	"4.11836602671347"	"1.11890256895551"	"0"	"0.053263018252271"	"0"	"20.1137218219707"	"0.075603282196086"	"0.00928119730876531"	"0.0114815668781874"	"0.17687644994804"	"0.394488585637496"	"0.0350948892985502"	"0.0285274374152433"	"0"	"0.0400363231448588"	"0.981711668099996"	"0"	"0"	"0"	"0"	"0.240596031772917"	"0"	"2.58307826632383"	"0.0578809968976712"	"0"	"0"	"0"	"0"	"0.0689877491342656"	"0.111834635714044"	"0"	"5.03396607435754"	"0"	"0"	"0"	"0"	"0.200796836258454"	"0"	"0"	"0"	"1.65637146644316"	"0"	"0.736241953232312"	"0.34786623379036"	"0.0722813098624332"	"0"	"0.0371569162043406"	"0.0115755437271"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30.8986055365477"	"0.0700586481102458"	"0.906956363052237"	"0"	"0"	"0"	"0.905904040895228"	"0.214016974841523"	"75.9352384771817"	"0.200837268158567"	"15.1389775537389"	"0"	"0.341434283410136"	"0"	"0.0395915722436098"	"0"	"0"	"0.0223905306304426"	"10.7139202661075"	"7.63907316971891"	"0"	"0"	"0"	"0"	"0"	"0"	"4.40834798534398"	"0"	"0"	"0"	"8.01079203906814"	"0.0872913795910696"	"0.823463396563726"	"0"	"0"	"0"	"0"	"0"	"0.0145227014191597"	"0"	"0.155830006807858"	"0.3610896506356"	"1.0495771588176"	"0"	"0"	"0"	"4.74985985429217"	"0"	"0.053209473303472"	"8.68524093587829"	"0"	"0"	"0.0392429836993877"	"0"
"2194"	"3.13823238988197"	"18.6344748879517"	"0"	"0"	"0.00894099865777868"	"12.0860621236218"	"0.321418427499028"	"0"	"0"	"0.159893524628069"	"0.473161213187606"	"0.274687797680387"	"0"	"0"	"0.0196349855267732"	"0"	"0.0292704734893345"	"0.0682902520279436"	"0"	"0"	"0.179735636745077"	"0"	"26.0524789053872"	"0.0923292410451075"	"0.0745604455887676"	"0"	"0"	"0"	"1.02912999654447"	"0.701461883067811"	"0"	"20.1705164527213"	"0"	"0.0204983547791385"	"0.0172017607810928"	"0.00415504143044494"	"0.192859464608526"	"0.0557806262810831"	"0"	"0"	"4.72303278444787"	"0"	"0.0644132934255764"	"0.0353663525930301"	"0"	"0"	"0.0834474067648365"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0943523141269563"	"0.162499013072559"	"0.78191005579088"	"3.51341349747603"	"1.55133509493473"	"0.108469734396036"	"0.451091977535993"	"0.925738965125829"	"0"	"5.94469104813232"	"11.6559924696155"	"5.33962916137315"	"9.93657209594678"	"0.324648371851701"	"5.56790624753268"	"0.722633911954793"	"0.0291976715690044"	"0"	"0"	"0.00476616740955387"	"0"	"0"	"0"	"0"	"0"	"0.0304004413231903"	"0"	"0"	"26.0395909147305"	"0"	"0"	"0.302167959157097"	"0"	"0.381231870014735"	"0.344060850100846"	"0"	"0"	"0"	"0"	"0"	"0.0878237250179185"	"0"	"0"	"0.131653557194111"	"0"	"0"	"0"	"0.164351873213918"	"0"	"0.0724092001119714"	"0.265326085953433"	"0"	"0.0301051321252316"	"0.234564711166071"	"0.0468690560051843"	"0"
"2212"	"6.11698992361158"	"6.83127226104625"	"0"	"0"	"0.0544259238422838"	"20.0870207758734"	"0.206937078594317"	"0.0380155083910021"	"0.00759969781235433"	"0.206946533777223"	"0.341599684575098"	"0.179620109661211"	"0"	"0.0465355737074056"	"0"	"0"	"0.0174693959367297"	"0.062702045439718"	"0"	"0"	"0.142932108950182"	"0"	"32.8135381199882"	"0.120251961714073"	"0.164298931280676"	"0"	"0"	"0"	"1.32489426741716"	"0.825989177597646"	"0"	"27.4362479564986"	"0"	"0.0338892665709172"	"0"	"0.0101614850688479"	"0.201522095344173"	"0"	"0"	"0.0149212241436204"	"2.604798883532"	"0"	"0.558598968817752"	"0.113761924167542"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0834514443264648"	"0.0116440577484751"	"0.0173616068516037"	"0.530164397265183"	"9.92161653371104"	"0.284996232109612"	"0.0408813743297457"	"0.0599231671837076"	"0.238905051998778"	"0"	"6.14725029098325"	"23.5489981760952"	"12.0338722472417"	"3.45146985545862"	"0.15985972290641"	"6.4537400448743"	"0.542859871352781"	"0.0279362834134345"	"0"	"0.0523996781455739"	"0.120548854457315"	"0.0188091953544795"	"0.611908235558863"	"0"	"0"	"0"	"0.0693244555469303"	"0"	"0"	"61.4637691573825"	"0"	"0"	"0"	"0.529712439522286"	"1.04047007387334"	"0.410803113780835"	"0"	"0"	"0"	"0"	"0.580109509928415"	"0.0983348477384621"	"0"	"0.209593039472552"	"0.151169464297702"	"0"	"0"	"0"	"0"	"0"	"0.0711927996891136"	"1.2071696760938"	"0"	"0.177709217195952"	"0.644358423291519"	"0"	"0"
"2215"	"16.7372130880844"	"8.65956922157637"	"0"	"0.393340338692399"	"0.446805484643632"	"44.281473212687"	"0.808707654497328"	"0.873486080174186"	"0"	"0.382487489090364"	"0.742765875374867"	"0.0199918759662638"	"0.579285555693116"	"0.107118556664112"	"0"	"0"	"0"	"0.0598518233544483"	"0"	"0"	"0.305942515810659"	"0"	"0.492007444643509"	"0.179454175436155"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.059693230756323"	"0.138613000295698"	"0"	"0"	"0.0203499882846113"	"1.59566356677823"	"0"	"1.5758364224784"	"0.261008628460516"	"0"	"0"	"0.0826512998965567"	"0"	"0"	"0"	"0"	"0"	"0.0256971167865661"	"0"	"0.0188725191769146"	"2.04351371621338"	"7.01371365543661"	"0.459455034905719"	"0.0590169100636724"	"0.164637534059039"	"2.18436440690973"	"0"	"15.6583209443524"	"28.275851872467"	"15.7742930607041"	"4.60039371891457"	"0"	"15.462388486382"	"2.31182988232429"	"0.0327969492923189"	"0"	"0.0600738529918238"	"0.212449621270644"	"0.0528614709003046"	"0"	"0"	"0"	"0"	"0.058761115550567"	"0"	"0.0125676960178933"	"3.44246414016721"	"0"	"0"	"3.5191318948132"	"1.94805631981272"	"3.20887566033354"	"0.866178542523791"	"1.3362357484087"	"0"	"0"	"0.0229324896889232"	"0.0625878014666234"	"0.388922255862043"	"0"	"0"	"0.0770800954011216"	"0"	"0"	"0.0170134046556648"	"0.0548351813634257"	"0"	"0.0482991199645571"	"2.53887513851273"	"0.565126817803707"	"0.344387407952344"	"1.0198793263805"	"0.0342764647561204"	"0"
"2228"	"1.39815714945565"	"1.24956356517615"	"18.8169586690821"	"0"	"0"	"0.826735632112962"	"0.156772943818468"	"0"	"0.0221740780860854"	"0.327548835950914"	"0.0315477825407553"	"0.175764159571065"	"0.0201474979965661"	"0"	"0"	"0"	"0"	"0.0165017112771467"	"0"	"0"	"0.262862868423516"	"0"	"22.5171667793116"	"0.123944403809971"	"0.204373915342446"	"0"	"0"	"0.00789934172152321"	"0.833403800712081"	"0.535359193318252"	"0"	"19.1231317143324"	"0"	"0"	"0.0126419506193414"	"0"	"0.188667405288242"	"0"	"0.257800533083148"	"0.0179573512906846"	"0.456240786518819"	"0"	"24.9725743019357"	"3.90348746657943"	"0"	"1.03370295273748"	"0"	"0"	"0"	"0.0225186995733895"	"0"	"0"	"0"	"0"	"0"	"0"	"0.117640402394451"	"0"	"0"	"0"	"0"	"0"	"0.61160952636663"	"0.0759998395195462"	"0.0474754675793478"	"0"	"0"	"0"	"0.192189745504747"	"0.0251995461283576"	"0"	"0.0841452512702131"	"0"	"0"	"0"	"0"	"0.0183132887074225"	"0"	"0.162026621238354"	"0"	"0"	"18.7337001751912"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.420232470339406"	"0"	"0"	"0.515058930274329"	"0.122811782145727"	"0"	"0.97510907012893"	"0.437013993689826"	"0"	"0"	"0"	"0"	"0"	"0"	"0.109769659112769"	"0"	"0"	"0"	"0"	"0"
"2236"	"14.2056187678767"	"6.93319021874639"	"0"	"0.0127100348461721"	"0.0101801905897091"	"20.6745693892899"	"0.0478288544143552"	"0"	"0.0121069670045874"	"0.129204497771183"	"0.709052707115795"	"0.0911341932371263"	"0.227827881397334"	"0.0666131507304723"	"0.0804908060027042"	"0"	"0"	"0.0743070801178161"	"0"	"0"	"0.237556024495704"	"0"	"3.07154006296231"	"0.100719424460432"	"0"	"0"	"0"	"0"	"0.0646225200735439"	"0.163174954541861"	"0"	"5.93336657808157"	"0"	"0"	"0"	"0"	"0.265945823223078"	"0"	"0"	"0"	"2.20843342232385"	"0"	"0.705423150912913"	"0.158937262700406"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0607943062287279"	"0"	"0"	"18.9736393471867"	"0.909155684750593"	"0.911734179858142"	"0"	"0"	"1.03424006357045"	"0.0310291073987809"	"1.74144505190438"	"117.94052028031"	"1.25331788668811"	"5.30878999251993"	"0"	"1.99587785392987"	"0.538619653727567"	"0.0346809619084107"	"0"	"0"	"0.00831554536590508"	"0.99703837944015"	"2.37465006861797"	"0"	"0"	"0"	"0"	"0"	"0"	"5.4381262530128"	"0"	"0"	"0.392202890265978"	"2.28360608216723"	"0.211990002250102"	"0.234880227685983"	"0.0683362017064286"	"0"	"0"	"0.0106910245261103"	"0"	"0"	"0"	"0.184405983243836"	"0.507641224298668"	"0.354691056960011"	"0"	"0"	"0"	"0.362205586333976"	"0"	"0.195213567100673"	"0"	"0"	"0"	"0.0382466638692427"	"0"
"2242"	"1.27405290397837"	"0.76054193023833"	"0"	"0.031825735762023"	"0"	"5.2859372494303"	"0.254863286616501"	"0"	"0.0176268284885176"	"0.432871067875087"	"0.174182523526101"	"0.145442529715971"	"0.416206427045849"	"0"	"0.0611990165665835"	"0"	"0"	"0.138348693947717"	"0"	"0"	"0.553054639389021"	"0"	"4.08534972252837"	"0.269916109901851"	"0.0544555315065387"	"0"	"0"	"0"	"0"	"0.232879545749367"	"0"	"10.7605112873192"	"0"	"0"	"0"	"0"	"0.192993190121949"	"0"	"0"	"0.0277829133040319"	"0"	"0"	"0.0406815393776832"	"0.0347112773092248"	"0"	"0"	"0"	"0"	"0"	"0.0121427674028798"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.34910864855534"	"0.153220724010464"	"1.01173521657904"	"0.40078997445402"	"0.0168035553957584"	"0.109680200282119"	"0"	"0.0278196848069343"	"0"	"0.0297032029000459"	"0"	"0"	"0"	"0"	"0.00889533298128024"	"0"	"0.113862958737267"	"0"	"0"	"7.95849518752956"	"0"	"0"	"0"	"0"	"0.0237860552246688"	"0"	"0"	"0"	"0"	"0.0189812455120891"	"0"	"0.076571547641057"	"0"	"0.766262963231561"	"0.149779524197181"	"0"	"0"	"0"	"0"	"0"	"0.0525699705521548"	"0.035534550401984"	"0"	"0"	"0"	"0.041548733987798"	"0"
"2246"	"8.99721137818987"	"7.21220448871801"	"0"	"0.324110524858462"	"0.0581473613705835"	"40.618787299732"	"0.0667835523846109"	"0.0313194624570297"	"0.00857895203417266"	"0.0633787633534819"	"0.680134790683727"	"0"	"0"	"0"	"0.0580609009612428"	"0"	"0"	"0.035030693445316"	"0"	"0"	"0.0760928212688229"	"0"	"1.66173514002756"	"0.0110023606975057"	"0"	"0"	"0"	"0"	"0"	"0.236105866940713"	"0"	"4.85733704128102"	"0"	"0"	"0"	"0.0183952729139237"	"0.145284131888241"	"0"	"0"	"0"	"3.8296883156965"	"0"	"0.647250285374073"	"0.111132270198629"	"0.0349661217472007"	"0"	"0.0413970251052573"	"0"	"0"	"0.0337567704519909"	"0"	"0"	"0"	"0"	"0"	"40.9341182625179"	"1.22664994369129"	"0.983502478349328"	"0"	"0"	"0.480699081659121"	"0.138458137292563"	"0.784380872330808"	"61.0156624673174"	"1.68657882726852"	"5.25037840109531"	"0"	"1.6434679160743"	"0"	"0.0328265002249065"	"0"	"0"	"0"	"3.24685541302356"	"8.28666222325829"	"0"	"0"	"0"	"0"	"0"	"0"	"7.06050805887626"	"0"	"0"	"0.312831271963954"	"12.3436757493874"	"0.632545449172771"	"0.662594271943159"	"0.0289248374489583"	"0"	"0"	"0"	"0"	"0.0150714721143291"	"0"	"0.0938828713173611"	"0.135534899908396"	"1.59973974322353"	"0"	"0"	"0"	"1.09031282251648"	"0"	"0"	"6.67457834133913"	"0"	"0"	"0.0450984061734921"	"0"
